,id,display_name,image,name
204,247,đạm ,http://be.thongtincafe.online/static/news/16.5cb84c2b6555d1555581995.jpg,16.5cb84c2b6555d1555581995.jpg
205,248,mọt đục cành ,http://be.thongtincafe.online/static/news/16.5cb84c7cf3a3d1555582076.jpg,16.5cb84c7cf3a3d1555582076.jpg
206,249,can xi ,http://be.thongtincafe.online/static/news/16.5cb84ca7d1cd21555582119.jpg,16.5cb84ca7d1cd21555582119.jpg
207,250,man nhê ,http://be.thongtincafe.online/static/news/16.5cb84ce686c561555582182.jpg,16.5cb84ce686c561555582182.jpg
208,251,lân,http://be.thongtincafe.online/static/news/16.5cb84d1d916461555582237.png,16.5cb84d1d916461555582237.png
209,252,tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb84d5c1db131555582300.jpg,16.5cb84d5c1db131555582300.jpg
210,253,đạm và can xi ,http://be.thongtincafe.online/static/news/16.5cb84db33b9131555582387.jpg,16.5cb84db33b9131555582387.jpg
211,254,thối nứt thân và tuyến trùng ,http://be.thongtincafe.online/static/news/16.5cb84e2d771881555582509.jpg,16.5cb84e2d771881555582509.jpg
212,255,Bọ xít muỗi,http://be.thongtincafe.online/static/news/16.5cca9d23c7ce01556782371.jpg,16.5cca9d23c7ce01556782371.jpg
213,256,Bọ xít muỗi,http://be.thongtincafe.online/static/news/16.5cca9d73b1d941556782451.jpg,16.5cca9d73b1d941556782451.jpg
